conversation_id,id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,text,created_at,in_reply_to_user_id
1239664496429408257,1239664496429408257,0,0,3,0,1167470918194663424,Esse é um indicativo de como estamos trabalhando e discutindo para organizar as ações da @UFPR frente a Covid-19. Mensagens recebidas nos últimos 30 min. https://t.co/4a7xH5GYxs,2020-03-16T21:27:02.000Z,
1239370265890619400,1239370265890619400,0,0,0,0,837470769961644033,"EU QUERO FAZER @UFPR CORONAVÍRUS, da um ar 😔",2020-03-16T01:57:52.000Z,
1239283881297223680,1239283881297223680,0,0,3,0,139771807,"Responsabilidade, diálogo, seriedade, conscientização, prevenção. Parabéns @UFPR e  @UTFPR  que sem se preocupar com populismos, demonstram como agir em prol da sociedade. https://t.co/HsmCjLXlaP",2020-03-15T20:14:36.000Z,
1239229309811900416,1239255654323412997,0,0,0,0,888605451725799425,"@comfj @UFPR Saiu no G1 que a unica coisa que nao vai parar é o ""Hospital de Clinicas"", e que + de 30mil alunos serão afetados, então acho que todos os campus param.
https://t.co/HA1wp7Nxte",2020-03-15T18:22:26.000Z,323052644
1239239874848399360,1239239874848399360,0,0,2,1,2437579938,"ATENCAO - Ministerio da Educacao MEC 

#DistanciamentoSocial para conter o Coronavirus - COVID 19
@UFPR e @UTFPR suspendem aulas até 30 de março por conta do coronavírus. 
https://t.co/ssznMCtRyJ
@MEC_Comunicacao @AbrahamWeint",2020-03-15T17:19:44.000Z,
1239237013267718144,1239237013267718144,0,0,1,1,438774418,aulas da @UFPR suspensas por 14 dias por causa do novo coronavírus,2020-03-15T17:08:22.000Z,
1239232934692954112,1239232934692954112,2,0,8,0,1123263836449062917,"Por causa da pandemia do novo coronavírus, UFPR e UTFPR suspendem atividades letivas acadêmicas presenciais pelo prazo de 14 dias, a partir desta segunda-feira, dia 16/03/2020. #coronavirusnobrasil #ufpr",2020-03-15T16:52:10.000Z,
1239222349779607552,1239222349779607552,0,0,1,0,1011979755112026113,"https://t.co/gDrgiiFAas
.
#cubomatematica #matematica #educação #exatas 
#USP #aula #aluno #professor #ensinar #numeros 
#UFF #cederj #geometria #escola
#UECE #UNIRIO #UERJ #UFPR #corona #coronavirus
#boanoite #bomdia #picoftheday #beautiful #follow https://t.co/qElLl0BRVN",2020-03-15T16:10:06.000Z,
1239042514834862083,1239112607275061248,0,0,0,0,1069014661138456577,@Cleo135 @alvaroborba @UFPR https://t.co/JisZleiIv5,2020-03-15T08:54:01.000Z,294708888
1238941449900744705,1238941449900744705,0,0,0,0,365528766,"É... e o Corona Viralizou 😂😂😂
#UFPR #UniversidadeFederalDoParaná #CoronaVírus #COVID19 #MassMedia",2020-03-14T21:33:54.000Z,
1238611552837697539,1238623778646757379,0,0,0,0,174413115,"@UFPR Perfeito!!
A melhor forma de um país conter o coronavírus é cancelar eventos, instalar quarentena e auto-isolamento Fonte: https://t.co/itieXxo6h9 https://t.co/xhynSz8q1w",2020-03-14T00:31:36.000Z,23978439
1238621274865373189,1238621274865373189,3,0,5,1,2437579938,"Estranhamente nem a @secomvc , nem o @MEC_Comunicacao e nem o Ministro @AbrahamWeint deram RT no comunicado da @UFPR sobre o COVID-19 Coronavirus. 

O @JairBolsonaro precisa melhorar a assessoria que so faz confusao e nao tem o BRASIL como OBJETIVO 
https://t.co/CtgKNKTlyW",2020-03-14T00:21:39.000Z,
1238620683221045248,1238620683221045248,1,1,1,0,2437579938,"Acompanhe o comunicado do reitor da @UFPR 
@ricardo_marcelo
 sobre a reunião de emergência desta tarde, em relação ao coronavírus no âmbito da universidade. https://t.co/qtGVZX3UJq 
Dia 15 tera a reuniao com outros reitores de outras universidades para definir as providencias",2020-03-14T00:19:17.000Z,
1238600796113186819,1238600796113186819,0,0,0,0,14980096,"Bolsonaro usa máscara no Planalto, mesmo com teste negativo para coronavírus https://t.co/rT2tR5zMCr via @ConversaAfiada @mac_usp @idea_unicamp @usponline @UNIGRAN 
@universiBrasil @UFAM @ufvbr @UniversidadeUPF 
@acruzeirodosul @uff_br @UFPR @cienciausp 
@UfalOficial @hbrbrasil",2020-03-13T23:00:16.000Z,
1238594435149070337,1238594435149070337,2,1,14,0,1088049179161755650,Quando eu acho que meu dia não pode piorar vem a @UFPR e decide suspender o RU por conta do surto do coronavírus mano voces esquecem que tem gente que depende dele pra sobreviver? Agora qual será a solução? Disponibilizar uma bolsa de 90reais que não supre porra nenhuma???,2020-03-13T22:34:59.000Z,
1238555444009984000,1238555444009984000,0,0,1,0,18607545,"A @UFPR
Estão suspensas as atividades didáticas da graduação e pós-graduação. 
#coronavirusbrasil
#COVID19 #coronavirusnobrasil
#COVID_19 https://t.co/9UyKIKj1Hw",2020-03-13T20:00:03.000Z,
1238275659513954305,1238275659513954305,0,0,1,1,974828110913900545,"Ai @UFPR cancela as aulas pelo amor de Deus, eu tenho problema cardiaco, se eu pegar coronavirus é UTI na certa gata, e trancar o curso fica dificil pra mim irmã!",2020-03-13T01:28:17.000Z,
1238132529875562498,1238132529875562498,1,0,1,0,14980096,"O VERDADEIRO TAMANHO DA CRISE DO CORONAVÍRUS NOS MERCADOS - LIVE https://t.co/6nScNsj2rk via @YouTube @mac_usp @idea_unicamp @usponline @UNIGRAN 
@universiBrasil @UFAM @ufvbr @UniversidadeUPF 
@acruzeirodosul @uff_br @UFPR @cienciausp 
@UfalOficial @hbrbrasil @Harvard @Yale",2020-03-12T15:59:33.000Z,
1236631498305961984,1236631498305961984,0,0,0,0,14980096,"Pesquisadores da USP produzem o novo coronavírus em laboratório https://t.co/cSeol7KWUU? 
 utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=comptw  @acruzeirodosul @uff_br @UFPR @cienciausp 
@UfalOficial @hbrbrasil @Harvard @Yale @cambridgemarket  @hospitalHCFMUSP @Penn",2020-03-08T12:34:59.000Z,
